cd_ibge,estrato,classf,id_familia,id_pessoa,cod_sexo_pessoa,idade,cod_parentesco_rf_pessoa,cod_raca_cor_pessoa,cod_local_nascimento_pessoa,cod_certidao_registrada_pessoa,cod_deficiencia_memb,cod_sabe_ler_escrever_memb,ind_frequenta_escola_memb,cod_escola_local_memb,cod_curso_frequenta_memb,cod_ano_serie_frequenta_memb,cod_curso_frequentou_pessoa_memb,cod_ano_serie_frequentou_memb,cod_concluiu_frequentou_memb,cod_trabalhou_memb,cod_afastado_trab_memb,cod_agricultura_trab_memb,cod_principal_trab_memb,val_remuner_emprego_memb,cod_trabalho_12_meses_memb,qtd_meses_12_meses_memb,val_renda_bruta_12_meses_memb,val_renda_doacao_memb,val_renda_aposent_memb,val_renda_seguro_desemp_memb,val_renda_pensao_alimen_memb,val_outras_rendas_memb,peso.fam,peso.pes
3162500,2,3,1376708,7191385,2,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,200,,550130664359233,563253885846914
3162500,2,3,2334329,7192938,2,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333843,7195664,1,37,3,4,1,2,2,1,3,,,,8,2,2,1,,2,4,1023,1,3,3069,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1427129,7199479,1,51,6,1,1,2,2,1,3,,,,8,3,1,2,2,,,1100,1,12,13200,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333671,7201115,2,62,6,1,2,2,2,1,3,,,,8,2,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1467100,7203376,2,29,1,2,2,2,2,1,1,1,13,,,,,1,,2,1,200,1,12,2400,700,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1511918,7209960,1,24,1,4,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,1270,550130664359233,563253885846914
3162500,2,3,2333534,7212374,1,53,1,1,2,1,2,1,3,,,,5,7,2,1,,2,1,800,1,12,9600,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333965,7213090,2,48,1,1,2,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333787,7215072,2,7,3,4,1,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333240,7215593,2,15,3,1,1,2,2,1,1,1,7,2,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1542123,7216904,1,2,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,200,,550130664359233,563253885846914
3162500,2,3,2332854,7219580,1,57,2,1,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,954,0,0,0,550130664359233,563253885846914
3162500,2,3,1514544,7220506,2,36,1,1,1,2,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334320,7222062,1,55,2,1,1,2,2,1,3,,,,8,3,1,1,,1,2,954,1,9,8586,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1349427,7223021,2,16,3,1,1,1,2,1,2,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333849,7226534,1,20,3,4,1,1,2,1,3,,,,8,2,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333708,7229579,1,38,2,4,1,1,2,1,3,,,,5,7,2,1,,2,3,700,1,12,8400,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333025,7229826,2,57,1,4,1,2,2,1,3,,,,8,2,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332697,7230845,1,14,3,2,1,1,2,1,1,1,5,8,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1448622,7234957,2,57,1,1,1,2,1,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,937,550130664359233,563253885846914
3162500,2,3,2333173,7234969,2,10,3,4,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333789,7235944,1,24,1,1,1,2,2,1,3,,,,13,,,1,,2,4,1103,1,5,5515,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334077,7239930,1,67,1,,1,2,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,937,0,0,0,550130664359233,563253885846914
3162500,2,3,2333809,7239935,2,56,1,1,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,788,0,0,0,550130664359233,563253885846914
3162500,2,3,2333649,7240173,2,73,1,2,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,880,0,0,0,550130664359233,563253885846914
3162500,2,3,2333608,7242181,2,36,1,1,1,1,2,1,3,,,,4,4,1,1,,2,1,180,1,12,2160,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332782,7252162,2,0,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1334657,7252710,2,2,3,1,1,1,2,1,1,1,2,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333562,7254762,1,19,3,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333059,7255109,1,3,3,3,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334031,7260678,2,8,3,4,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334211,7262820,2,1,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333615,7264871,1,39,2,1,1,1,2,1,3,,,,4,4,1,1,,1,2,450,1,8,3600,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333549,7268047,2,21,1,4,1,2,2,1,2,1,13,,,,,1,,2,10,468,1,2,936,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333583,7269709,1,1,3,1,2,1,2,2,4,,,,,,,,,,,,,,,,0,,170,,550130664359233,563253885846914
3162500,2,3,1345178,7273668,1,9,3,4,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1395432,7279722,2,20,3,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333218,7280443,1,16,3,4,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332813,7282352,2,0,3,4,1,1,2,1,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333174,7283456,1,0,3,4,2,1,2,2,4,,,,,,,,,,,,,,,,0,,150,,550130664359233,563253885846914
3162500,2,3,2333600,7291197,2,49,1,4,1,2,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334080,7292927,2,55,1,1,1,2,2,1,3,,,,5,5,2,2,2,,,0,2,,,50,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1519369,7293090,2,50,1,4,2,2,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333362,7294463,2,46,1,1,1,1,2,1,3,,,,4,4,1,1,,2,1,250,1,12,3000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1541160,7296073,2,6,3,1,1,2,2,1,2,1,5,2,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333086,7298818,1,1,5,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334350,7300244,2,28,1,4,1,2,2,1,3,,,,8,3,1,1,,2,4,937,1,12,11244,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334153,7304266,2,39,1,4,1,1,2,1,3,,,,5,6,2,1,,2,4,937,1,12,11244,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334256,7305909,2,18,3,4,,2,2,1,2,2,13,,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1501884,7307990,2,14,3,4,2,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1525165,7310468,1,11,3,4,1,2,2,1,1,1,5,6,,,,,,,,,,,,,0,,150,,550130664359233,563253885846914
3162500,2,3,2332757,7312044,1,1,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333325,7313777,1,19,3,1,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1542109,7318352,2,29,1,1,1,1,2,1,3,,,,5,8,1,1,,2,1,66,1,12,792,253,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1383149,7319380,1,10,3,4,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333291,7319420,1,63,2,4,1,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333728,7322586,1,37,2,1,1,2,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333108,7325648,2,10,3,1,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,150,,550130664359233,563253885846914
3162500,2,3,1330683,7326559,2,31,1,4,1,2,2,1,3,,,,5,8,1,1,,2,1,788,1,12,9456,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1513002,7329060,2,12,3,2,1,1,2,1,1,1,5,9,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1521537,7331059,2,25,3,4,1,2,1,1,2,1,13,,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1347324,7334096,1,22,1,1,2,2,2,1,1,1,13,,,,,1,,2,4,954,1,12,11448,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333094,7337155,1,44,2,1,2,1,2,1,3,,,,4,2,2,1,,2,4,880,1,8,7040,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1502850,7337284,2,23,3,4,2,2,1,1,3,,,,4,1,2,2,2,,,0,2,,,0,954,0,0,0,550130664359233,563253885846914
3162500,2,3,2333200,7338027,2,0,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1421818,7338224,2,66,1,4,1,2,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,937,0,0,0,550130664359233,563253885846914
3162500,2,3,2333193,7338654,1,2,5,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1385123,7340986,1,6,3,1,1,1,2,1,1,1,2,,,,,,,,,,,,,,0,,300,,550130664359233,563253885846914
3162500,2,3,2332801,7343373,2,1,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333837,7345616,1,44,8,1,2,1,2,2,3,,,,4,4,1,1,,1,1,400,1,12,4800,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1386085,7351720,2,1,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332770,7353790,2,30,2,1,1,1,2,1,3,,,,8,2,2,1,,2,4,830,1,1,4450,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332925,7356368,2,64,1,4,1,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,300,0,0,0,550130664359233,563253885846914
3162500,2,3,2334127,7357982,1,16,3,4,1,1,2,1,3,,,,7,9,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333100,7360394,2,77,1,1,1,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,1500,0,0,0,550130664359233,563253885846914
3162500,2,3,1351159,7362915,2,27,1,1,2,2,2,1,3,,,,13,,,1,,2,1,300,1,12,3600,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333832,7364512,2,18,1,4,2,1,2,1,3,,,,6,9,1,1,,2,1,200,1,2,400,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332970,7365838,1,19,3,1,1,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1491686,7368802,2,33,1,1,2,1,2,1,3,,,,8,4,1,2,2,,,0,1,5,3940,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333496,7372535,2,21,1,4,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,400,550130664359233,563253885846914
3162500,2,3,2333825,7374714,1,13,3,4,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333149,7375187,1,5,3,2,1,1,2,1,1,1,2,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333787,7377845,1,33,2,4,1,2,2,1,3,,,,8,1,2,1,,2,4,937,1,2,1874,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333361,7378599,2,12,3,1,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,150,,550130664359233,563253885846914
3162500,2,3,2333689,7381568,2,47,1,1,2,1,2,1,3,,,,4,3,2,1,,2,3,780,1,10,7800,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333379,7384438,1,8,3,4,1,1,1,1,1,1,5,3,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332856,7390518,2,56,1,4,2,1,2,1,3,,,,13,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333560,7390852,2,17,1,4,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,500,550130664359233,563253885846914
3162500,2,3,2334116,7391693,2,46,1,1,1,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333572,7394602,2,27,1,4,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,200,0,0,0,400,550130664359233,563253885846914
3162500,2,3,2333062,7395019,2,17,1,4,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,700,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333929,7395277,1,22,2,4,1,1,2,1,3,,,,8,3,1,1,,2,4,788,1,12,9456,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333299,7400344,1,6,3,2,1,1,2,1,1,1,5,2,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333135,7406747,1,66,1,1,1,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,788,0,0,0,550130664359233,563253885846914
3162500,2,3,2333695,7409653,2,7,3,4,1,1,2,1,1,1,5,2,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1453341,7410445,1,52,1,3,1,1,2,1,3,,,,4,2,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1384523,7411000,2,6,5,4,1,1,2,2,1,1,5,3,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334114,7412757,2,23,3,1,1,2,2,1,3,,,,8,4,1,1,,2,4,937,1,12,11244,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1346332,7415253,1,7,3,4,2,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333056,7415632,1,20,3,4,1,1,2,1,3,,,,5,8,1,1,,2,8,500,1,8,4000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332662,7419267,1,57,1,1,2,2,2,1,3,,,,4,4,1,1,,2,4,1700,1,12,20400,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333596,7424876,2,57,1,4,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,80,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333470,7425660,2,23,1,1,2,2,2,1,3,,,,13,,,1,,2,1,450,1,12,5400,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333386,7427587,1,0,3,1,2,2,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333479,7432654,2,51,1,1,1,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333561,7442476,2,36,1,1,1,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1482786,7444555,2,2,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334030,7445398,1,9,3,4,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333780,7447003,2,58,1,1,1,1,2,1,3,,,,4,4,1,1,,2,4,895,1,12,10740,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333193,7448552,1,3,5,1,1,1,2,1,1,1,3,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1434691,7449207,1,33,2,4,1,2,2,1,3,,,,8,3,1,1,,2,4,1110,1,12,13320,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333729,7452418,2,48,6,2,1,2,2,1,3,,,,5,6,2,1,,2,4,394,1,12,4728,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1364630,7454344,2,19,1,1,2,2,2,1,3,,,,13,,,2,2,,,0,2,,,400,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332961,7457619,2,19,3,2,1,1,2,1,1,1,7,2,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332745,7464953,2,28,1,1,1,1,2,1,3,,,,8,3,1,1,,2,1,500,1,10,5000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1478242,7470451,1,78,1,2,2,1,2,1,3,,,,4,2,2,2,2,,,0,2,,,0,880,0,0,0,550130664359233,563253885846914
3162500,2,3,2332732,7472697,1,13,3,1,1,1,2,1,1,1,5,8,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1366602,7475123,1,2,3,1,1,1,2,2,1,1,1,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332789,7484136,2,9,3,4,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333455,7488796,1,38,2,1,1,2,2,1,3,,,,5,6,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333958,7489115,1,36,2,4,1,2,1,1,3,,,,5,8,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1427594,7490008,2,44,1,1,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,1300,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1412399,7492359,2,2,5,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333750,7493596,2,26,1,4,1,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334212,7501452,1,21,1,1,2,2,2,1,1,1,13,,,,,1,,2,1,550,1,8,4400,250,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332721,7501990,2,28,3,1,1,1,2,1,3,,,,8,4,1,1,,2,4,788,1,12,9456,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333924,7506839,2,53,1,1,1,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333045,7507619,2,15,3,4,1,1,2,1,1,1,7,2,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1426905,7509263,1,21,2,1,1,2,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,954,0,0,550130664359233,563253885846914
3162500,2,3,2333483,7515085,2,34,2,2,2,2,2,1,3,,,,5,7,2,1,,2,4,1500,1,6,9000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333563,7518396,1,12,3,1,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1417485,7522704,2,34,1,1,1,2,2,1,3,,,,5,8,1,1,,2,1,300,1,12,3600,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1539209,7523187,2,44,1,1,1,2,2,1,3,,,,5,7,2,2,2,,,0,2,,,0,954,0,0,0,550130664359233,563253885846914
3162500,2,3,2333017,7534572,2,8,11,1,1,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334283,7534605,2,33,3,1,1,1,1,2,4,,,,,,,2,2,,,0,2,,,0,954,0,0,0,550130664359233,563253885846914
3162500,2,3,2333168,7536408,2,42,1,4,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333094,7540117,2,0,5,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333626,7542329,1,70,1,4,2,2,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,937,0,0,0,550130664359233,563253885846914
3162500,2,3,2332783,7544683,2,44,1,1,2,1,1,2,4,,,,,,,2,2,,,0,2,,,60,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333482,7550667,1,42,3,1,1,1,2,1,3,,,,5,7,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333050,7552415,1,48,2,4,1,2,2,1,3,,,,4,4,1,1,,2,1,300,1,12,3600,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333413,7552820,1,45,2,4,2,2,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333783,7560746,2,22,1,1,1,2,1,1,3,,,,8,3,1,1,,2,1,200,1,12,2400,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334170,7562030,1,37,10,4,1,2,2,1,3,,,,8,3,1,1,,2,4,1613,1,12,19356,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334255,7564209,2,22,1,4,2,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,275,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334355,7564862,2,8,3,1,1,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333862,7564994,2,0,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334042,7565050,2,51,1,1,1,2,1,1,3,,,,4,4,1,1,,2,4,477,1,12,5724,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1381074,7565206,2,27,1,1,1,2,2,1,3,,,,13,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334127,7567112,2,13,3,4,1,1,2,2,1,1,5,8,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1417784,7570149,1,39,2,1,1,2,2,1,3,,,,4,3,2,1,,2,4,937,1,12,11244,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333804,7574257,2,25,1,1,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,400,550130664359233,563253885846914
3162500,2,3,2333201,7579905,1,27,1,1,1,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333444,7581997,2,60,6,1,2,2,2,2,4,,,,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1473582,7582836,2,13,3,4,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332773,7584782,2,38,1,1,1,2,2,1,3,,,,13,,,1,,2,1,300,1,12,3600,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334250,7587413,2,20,8,4,1,2,2,1,3,,,,5,8,1,1,,2,4,1005,1,9,9045,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333377,7588207,1,0,3,2,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1332160,7591112,1,0,3,4,1,1,2,2,2,1,1,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1342667,7593057,2,0,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1423060,7595643,1,18,3,1,1,1,2,1,3,,,,8,1,2,2,2,,,0,2,,,0,0,0,350,0,550130664359233,563253885846914
3162500,2,3,2334250,7595693,2,2,10,2,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333197,7598422,1,42,2,4,1,2,2,1,3,,,,4,4,1,1,,2,1,600,1,12,7200,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1384390,7600659,2,21,1,1,1,2,2,1,3,,,,13,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333971,7602675,1,1,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333422,7604258,2,36,1,4,2,1,2,1,3,,,,8,3,1,1,,2,4,788,1,12,8944,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333121,7604682,2,24,1,1,1,1,2,2,3,,,,5,6,2,2,2,,,0,2,,,0,0,0,0,650,550130664359233,563253885846914
3162500,2,3,1340654,7607717,1,9,3,1,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1477535,7611958,2,13,3,1,1,1,2,1,1,1,5,9,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333488,7617589,2,45,1,2,1,1,2,2,3,,,,4,1,2,1,,2,1,200,1,12,2400,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333237,7618015,1,10,3,4,1,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332752,7619029,1,22,3,4,1,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1334828,7630154,2,17,3,2,1,1,2,1,1,1,5,8,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333446,7635589,2,32,1,1,1,2,2,1,3,,,,8,3,1,1,,2,4,1115,1,12,13380,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333929,7636769,2,22,1,1,2,1,2,1,2,1,13,,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333872,7637348,1,8,3,1,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332887,7639740,2,33,1,2,1,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333568,7640934,1,13,10,1,1,2,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1357106,7642090,2,21,1,1,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,546,0,0,0,240,550130664359233,563253885846914
